id,profile_url,name,first_name,company,profile_url.1,company_website,headline,about_snippet,location,industry,employee_count,quality_score,icp_score,icp_signal_type,signal_text,source,scrapin_profile_json,scrapin_fetched_at,posts_data,inferred_pain_points,msg_connection_note,msg_first_dm,msg_followup_day7,msg_followup_day14,msg_followup_day21,msg_followup_day28,pipeline_stage,enrichment_status,created_at,updated_at,msg_word_count_note,msg_word_count_dm
dc9d41c7-063e-42b5-957a-c8f31cdc5164,https://www.linkedin.com/in/matthew-reeves-b406b962,Matthew Reeves,Matthew,Together Software,https://www.linkedin.com/in/matthew-reeves-b406b962,https://togetherplatform.com,Founder/CEO at Together Software (YC S19),Learn from the experts at your company.,United States,SaaS,35.0,,100,,"Learn from the experts at your company. . Targeting companies with 500+ employees, Together helps Learning and Development teams run a best-practice mentoring program for employees",YC S19,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~35 people) with increasing coordination complexity","Matthew, saw the PM search at Together Software. What you're building at Together Software looks interesting. Curious how you're managing keeping engineers focused on building?","Matthew, spent time on Together Software's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Matthew, not trying to be pushy — just thinking about Together Software's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Matthew, one more thought: Together Software is solving what you're building at Together Software — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Matthew, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Together Software.","Matthew, last note from me — leaving the door open whenever the timing works. Loved what you're building at Together Software.",Found,migrated,2026-03-11 17:25:01.558574+00:00,2026-03-11 17:25:01.558574+00:00,25,40
685a8f53-a32c-4272-b387-14434c7790ff,https://www.linkedin.com/in/luna-yu-611a6197,Luna Yu,Luna,Genecis Bio,https://www.linkedin.com/in/luna-yu-611a6197,https://www.genecis.co/,Founder/CEO at Genecis Bio (YC W20),Makes guilt-free plastics from food waste,United States,Technology,30.0,,100,,Makes guilt-free plastics from food waste,YC W20,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~30 people) with increasing coordination complexity","Luna, saw how Genecis Bio is scaling. What you're building at Genecis Bio looks interesting. Curious how you're managing product delivery?","Luna, spent time on Genecis Bio's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Luna, not trying to be pushy — just thinking about Genecis Bio's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Luna, one more thought: Genecis Bio is solving what you're building at Genecis Bio — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Luna, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Genecis Bio.","Luna, last note from me — leaving the door open whenever the timing works. Loved what you're building at Genecis Bio.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,21,37
58e7323b-01be-4c91-a2f1-d12a8f48f213,https://www.linkedin.com/in/arnie-englander,Arnie Englander,Arnie,Model ML,https://www.linkedin.com/in/arnie-englander,https://www.modelml.com/,,AI Workspace for Financial Services.,United Kingdom,"Artificial Intelligence, SaaS, Finance",50.0,,100,,AI Workspace for Financial Services.,YC Winter 2024,,,,,"Arnie, saw how Model ML is scaling. What you're building at Model ML looks interesting. Curious how you're managing product delivery?","Arnie, spent time on Model ML's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Arnie, not trying to be pushy — just thinking about Model ML's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Arnie, one more thought: Model ML is solving what you're building at Model ML — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Arnie, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Model ML.","Arnie, last note from me — leaving the door open whenever the timing works. Loved what you're building at Model ML.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,21,37
02711e92-31b0-48a9-8321-2ade92631d5a,https://www.linkedin.com/in/princeghosh,Prince Ghosh,Prince,Factored Quality,https://www.linkedin.com/in/princeghosh,https://www.factoredquality.com/,Founder/CEO at Factored Quality (YC W20),Helping 100+ brands bring all quality and compliance operations…,United States,SaaS,20.0,,100,,Helping 100+ brands bring all quality and compliance operations…. Factored Quality is a digital QC management tool that brings all quality and compliance operations together in a single unified platform,YC W20,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~20 people) with increasing coordination complexity","Prince, saw how Factored Quality is scaling. What you're building at Factored Quality looks interesting. Curious how you're managing keeping engineers focused on building?","Prince, spent time on Factored Quality's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Prince, not trying to be pushy — just thinking about Factored Quality's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Prince, one more thought: Factored Quality is solving what you're building at Factored Quality — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Prince, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Factored Quality.","Prince, last note from me — leaving the door open whenever the timing works. Loved what you're building at Factored Quality.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,24,40
f1faefff-32a6-40b9-bce8-f72f9529b4c6,https://www.linkedin.com/in/dzhdankin,Dmitry Alexin,Dmitry,Handoff,https://www.linkedin.com/in/dzhdankin,https://www.handoff.ai/,Founder/CEO at Handoff (YC W20),AI estimator & agent for remodelers.,United States,"Machine Learning, B2B, Proptech",20.0,,100,,AI estimator & agent for remodelers.. Handoff creates instant construction estimates and automates business operations for contractors with AI,YC W20,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~20 people) with increasing coordination complexity","Dmitry, saw how Handoff is scaling. What you're building at Handoff looks interesting. Curious how you're managing keeping engineers focused on building?","Dmitry, spent time on Handoff's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Dmitry, not trying to be pushy — just thinking about Handoff's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Dmitry, one more thought: Handoff is solving what you're building at Handoff — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Dmitry, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Handoff.","Dmitry, last note from me — leaving the door open whenever the timing works. Loved what you're building at Handoff.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,22,39
2235035d-597b-4f70-bdb9-f767e10a05da,https://www.linkedin.com/in/siamak-ebadi-999555a,Siamak Ebadi,Siamak,Farcast,https://www.linkedin.com/in/siamak-ebadi-999555a,https://www.farcast.com/,Founder/CEO at Farcast (YC W20),We build advanced satcom user terminals,United States,Technology,12.0,,100,,We build advanced satcom user terminals,YC W20,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~12 people) with increasing coordination complexity","Siamak, saw how Farcast is scaling. What you're building at Farcast looks interesting. Curious how you're managing product delivery?","Siamak, spent time on Farcast's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Siamak, not trying to be pushy — just thinking about Farcast's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Siamak, one more thought: Farcast is solving what you're building at Farcast — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Siamak, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Farcast.","Siamak, last note from me — leaving the door open whenever the timing works. Loved what you're building at Farcast.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
15f6668c-4f3a-4115-a1f6-b505d4a3c447,https://www.linkedin.com/in/prusothman-sina-raja-93881440,Prusothman Raja,Prusothman,twoplus fertility,https://www.linkedin.com/in/prusothman-sina-raja-93881440,http://twoplusfertility.com,Founder/CEO at twoplus fertility (YC S20),An effective home-use fertility treatment for natural conception,United States,Technology,18.0,,100,,"An effective home-use fertility treatment for natural conception. We are making a new fertility treatment that infertile couples can order with a click of a
button to help them conceive at home",YC S20,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~18 people) with increasing coordination complexity","Prusothman, saw how twoplus fertility is scaling. What you're building at twoplus fertility looks interesting. Curious how you're managing product delivery?","Prusothman, spent time on twoplus fertility's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Prusothman, not trying to be pushy — just thinking about twoplus fertility's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Prusothman, one more thought: twoplus fertility is solving what you're building at twoplus fertility — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Prusothman, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for twoplus fertility.","Prusothman, last note from me — leaving the door open whenever the timing works. Loved what you're building at twoplus fertility.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,21,37
382c95b2-ce99-45a5-9bec-48d3857d2185,https://www.linkedin.com/in/kumaramar,Amar Kumar,Amar,KaiPod Learning,https://www.linkedin.com/in/kumaramar,http://www.kaipodlearning.com,Founder/CEO at KaiPod Learning (YC S21),A national network of microschools bringing school choice to every…,United States,Technology,27.0,,100,,A national network of microschools bringing school choice to every…. KaiPod Learning is a national network of microschools bringing school choice to every community in America,YC S21,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~27 people) with increasing coordination complexity","Amar, saw how KaiPod Learning is scaling. What you're building at KaiPod Learning looks interesting. Curious how you're managing product delivery?","Amar, spent time on KaiPod Learning's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Amar, not trying to be pushy — just thinking about KaiPod Learning's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Amar, one more thought: KaiPod Learning is solving what you're building at KaiPod Learning — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Amar, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for KaiPod Learning.","Amar, last note from me — leaving the door open whenever the timing works. Loved what you're building at KaiPod Learning.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,21,37
08434faa-79a7-4834-8004-9ecfcea01ade,https://www.linkedin.com/in/adityaharipurkar,Aditya Haripurkar,Aditya,HitPay,https://www.linkedin.com/in/adityaharipurkar,https://www.hitpayapp.com,Founder/CEO at HitPay (YC S21),Payments infrastructure for businesses scaling in APAC,United States,Fintech,33.0,,100,,Payments infrastructure for businesses scaling in APAC. HitPay is a full stack payments infrastructure platform designed for growing businesses in APAC,YC S21,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~33 people) with increasing coordination complexity","Aditya, saw how HitPay is scaling. What you're building at HitPay looks interesting. Curious how you're managing product delivery?","Aditya, spent time on HitPay's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Aditya, not trying to be pushy — just thinking about HitPay's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Aditya, one more thought: HitPay is solving what you're building at HitPay — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Aditya, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for HitPay.","Aditya, last note from me — leaving the door open whenever the timing works. Loved what you're building at HitPay.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
6a37f1a9-e0b0-4be3-865e-53f2cd57296c,https://www.linkedin.com/in/michael-bignold-6092a27,Mike Bignold,Mike,Bolster,https://www.linkedin.com/in/michael-bignold-6092a27,https://bolsterbuilt.com,Founder/CEO at Bolster (YC S21),"The platform for buying, selling and managing residential construction",United States,"Fintech, Marketplace, Proptech",25.0,,100,,"The platform for buying, selling and managing residential construction. We are building the Amazon for construction where contractors can give their customers an interactive shopping experience, turning the estimate into a point-of-sale, for the first time",YC S21,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~25 people) with increasing coordination complexity","Mike, saw how Bolster is scaling. What you're building at Bolster looks interesting. Curious how you're managing keeping engineers focused on building?","Mike, spent time on Bolster's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Mike, not trying to be pushy — just thinking about Bolster's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Mike, one more thought: Bolster is solving what you're building at Bolster — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Mike, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Bolster.","Mike, last note from me — leaving the door open whenever the timing works. Loved what you're building at Bolster.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,22,39
0227f940-4ad4-43b6-a4ae-fdef1b91645c,https://www.linkedin.com/in/kwan-henry,Kwan Henry,Kwan,Icarus,https://www.linkedin.com/in/kwan-henry,https://www.icarus.one/,,Stratospheric birds for defense,United States,"Hardware, Aerospace",16.0,,100,,Stratospheric birds for defense,YC Fall 2025,,,,,"Kwan, saw how Icarus is scaling. What you're building at Icarus looks interesting. Curious how you're managing product delivery?","Kwan, spent time on Icarus's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Kwan, not trying to be pushy — just thinking about Icarus's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Kwan, one more thought: Icarus is solving what you're building at Icarus — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Kwan, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Icarus.","Kwan, last note from me — leaving the door open whenever the timing works. Loved what you're building at Icarus.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
ca766f58-3944-48d5-a314-73bc690302dd,https://www.linkedin.com/in/sean1brown,Sean Brown,Sean,Versori,https://www.linkedin.com/in/sean1brown,https://www.versori.com/,Founder/CEO at Versori (YC W23),Agentic integrations & automations for enterprise,United States,"SaaS, B2B, API",16.0,,100,,"Agentic integrations & automations for enterprise. Orchestrate custom integrations, workflows & agents in hours, not months",YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~16 people) with increasing coordination complexity","Sean, saw how Versori is scaling. What you're building at Versori looks interesting. Curious how you're managing product delivery?","Sean, spent time on Versori's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Sean, not trying to be pushy — just thinking about Versori's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Sean, one more thought: Versori is solving what you're building at Versori — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Sean, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Versori.","Sean, last note from me — leaving the door open whenever the timing works. Loved what you're building at Versori.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
e9f45eef-fffc-42a8-b1f4-8a45eef8047d,https://www.linkedin.com/in/kkgupta2,Kamal Gupta,Kamal,Omnistrate,https://www.linkedin.com/in/kkgupta2,http://www.omnistrate.com,Founder/CEO at Omnistrate (YC W23),Transform any software to multi-cloud SaaS in minutes not years,United States,"Developer Tools, SaaS, B2B",15.0,,100,,Transform any software to multi-cloud SaaS in minutes not years. Omnistrate is a cloud platform to SaaS-ify your docker image in minutes instead of years,YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~15 people) with increasing coordination complexity","Kamal, saw how Omnistrate is scaling. What you're building at Omnistrate looks interesting. Curious how you're managing product delivery?","Kamal, spent time on Omnistrate's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Kamal, not trying to be pushy — just thinking about Omnistrate's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Kamal, one more thought: Omnistrate is solving what you're building at Omnistrate — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Kamal, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Omnistrate.","Kamal, last note from me — leaving the door open whenever the timing works. Loved what you're building at Omnistrate.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
c8014fa2-b2e9-4069-9d7f-e2aa14656594,https://www.linkedin.com/in/domingo-garc,Domingo Garcia-Huidobro,Domingo,RUUF,https://www.linkedin.com/in/domingo-garc,https://www.ruuf.cl,Founder/CEO at RUUF (YC W23),Managed marketplace for solar in Latam,United States,Technology,23.0,,100,,Managed marketplace for solar in Latam. We offer no-money-down installations that generate free money for homeowners from day one,YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~23 people) with increasing coordination complexity","Domingo, saw how RUUF is scaling. What you're building at RUUF looks interesting. Curious how you're managing product delivery?","Domingo, spent time on RUUF's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Domingo, not trying to be pushy — just thinking about RUUF's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Domingo, one more thought: RUUF is solving what you're building at RUUF — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Domingo, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for RUUF.","Domingo, last note from me — leaving the door open whenever the timing works. Loved what you're building at RUUF.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
d435ae65-98d1-46e9-96e6-a58e284dc47b,https://www.linkedin.com/in/arirecht,Ari Recht,Ari,Odigos Technologies Inc.,https://www.linkedin.com/in/arirecht,https://odigos.io,Founder/CEO at Odigos Technologies Inc. (YC W23),Enterprise-Grade OpenTelemetry,United States,Technology,16.0,,100,,Enterprise-Grade OpenTelemetry. Odigos leverages eBPF technology to create an open-source solution that can automatically generate distributed traces for any application without any engineering work,YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~16 people) with increasing coordination complexity","Ari, saw how Odigos Technologies Inc. is scaling. What you're building at Odigos Technologies Inc. looks interesting. Curious how you're managing keeping engineers focused on building?","Ari, spent time on Odigos Technologies Inc.'s product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Ari, not trying to be pushy — just thinking about Odigos Technologies Inc.'s roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Ari, one more thought: Odigos Technologies Inc. is solving what you're building at Odigos Technologies Inc — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Ari, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Odigos Technologies Inc..","Ari, last note from me — leaving the door open whenever the timing works. Loved what you're building at Odigos Technologies Inc..",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,26,41
8b8ebc6f-8dc0-4586-82c6-81d3cbd1562b,https://www.linkedin.com/in/theakashanand,Akash Anand,Akash,Clueso,https://www.linkedin.com/in/theakashanand,https://clueso.io,Founder/CEO at Clueso (YC W23),Create beautiful videos & docs for any product or process in minutes,United States,"SaaS, B2B, Enterprise",25.0,,100,,"Create beautiful videos & docs for any product or process in minutes. Clueso is the fastest and easiest way for companies to generate high-quality instructional videos and documentation, ideal for customer education/onboarding and employee training",YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~25 people) with increasing coordination complexity","Akash, saw how Clueso is scaling. What you're building at Clueso looks interesting. Curious how you're managing product delivery?","Akash, spent time on Clueso's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Akash, not trying to be pushy — just thinking about Clueso's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Akash, one more thought: Clueso is solving what you're building at Clueso — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Akash, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Clueso.","Akash, last note from me — leaving the door open whenever the timing works. Loved what you're building at Clueso.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
9175fb04-1cf9-4f24-b263-20c3b84bb6f3,https://www.linkedin.com/in/joshuaperk,Joshua Perk,Joshua,Vector,https://www.linkedin.com/in/joshuaperk,https://vector.co,Founder/CEO at Vector (YC W23),Advertising for the new internet,United States,"SaaS, B2B, Marketing",20.0,,100,,"Advertising for the new internet. B2B advertising is broken: poor targeting, wasted ad spend, bot traffic, and 3rd party-cookies",YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~20 people) with increasing coordination complexity","Joshua, saw how Vector is scaling. What you're building at Vector looks interesting. Curious how you're managing product delivery?","Joshua, spent time on Vector's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Joshua, not trying to be pushy — just thinking about Vector's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Joshua, one more thought: Vector is solving what you're building at Vector — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Joshua, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Vector.","Joshua, last note from me — leaving the door open whenever the timing works. Loved what you're building at Vector.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
c51a0f7c-0e6f-479a-b858-b6a31154c7f4,https://www.linkedin.com/in/ayushsharma01,Ayush Sharma,Ayush,Warp,https://www.linkedin.com/in/ayushsharma01,https://www.joinwarp.com/,Founder/CEO at Warp (YC W23),AI-native Employee Management Platform for High-Growth Companies,United States,"B2B, HR Tech",30.0,,100,,"AI-native Employee Management Platform for High-Growth Companies. Warp is a modern, AI-native employee management platform for high-growth companies",YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~30 people) with increasing coordination complexity","Ayush, saw how Warp is scaling. What you're building at Warp looks interesting. Curious how you're managing product delivery?","Ayush, spent time on Warp's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Ayush, not trying to be pushy — just thinking about Warp's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Ayush, one more thought: Warp is solving what you're building at Warp — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Ayush, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Warp.","Ayush, last note from me — leaving the door open whenever the timing works. Loved what you're building at Warp.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
f8ed36a4-6d0c-419a-a8d3-fb4713480502,https://www.linkedin.com/in/griffintimothy,Tim Griffin,Tim,Craftwork,https://www.linkedin.com/in/griffintimothy,https://craftwork.com/,Founder/CEO at Craftwork (YC S23),Digital-native home painting franchise,United States,Proptech,50.0,,100,,Digital-native home painting franchise. Craftwork is a full-service home painting company that uses software to dramatically improve the homeowner and operator experience,YC S23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~50 people) with increasing coordination complexity","Tim, saw how Craftwork is scaling. What you're building at Craftwork looks interesting. Curious how you're managing product delivery?","Tim, spent time on Craftwork's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Tim, not trying to be pushy — just thinking about Craftwork's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Tim, one more thought: Craftwork is solving what you're building at Craftwork — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Tim, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Craftwork.","Tim, last note from me — leaving the door open whenever the timing works. Loved what you're building at Craftwork.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,19,36
79b2bcb5-cceb-46dd-ad29-35af50cc15e6,https://www.linkedin.com/in/dhiren9,Dhiren Bhatia,Dhiren,Inventive AI,https://www.linkedin.com/in/dhiren9,https://www.inventive.ai/,Founder/CEO at Inventive AI (YC S23),AI Agents For RFP and Questionnaire Response Automation,United States,"SaaS, B2B, Sales",10.0,,100,,AI Agents For RFP and Questionnaire Response Automation . Inventive is an AI-powered RFP & questionnaire response management platform that drives 70%+ efficiency in sales response workflows,YC S23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~10 people) with increasing coordination complexity","Dhiren, saw how Inventive AI is scaling. What you're building at Inventive AI looks interesting. Curious how you're managing product delivery?","Dhiren, spent time on Inventive AI's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Dhiren, not trying to be pushy — just thinking about Inventive AI's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Dhiren, one more thought: Inventive AI is solving what you're building at Inventive AI — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Dhiren, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Inventive AI.","Dhiren, last note from me — leaving the door open whenever the timing works. Loved what you're building at Inventive AI.",Found,migrated,2026-03-11 17:25:10.749209+00:00,2026-03-11 17:25:10.749209+00:00,21,37
304bb15e-e2db-4383-89eb-4a9267484510,https://www.linkedin.com/in/albertorosasg,Alberto Rosas,Alberto,Didit,https://www.linkedin.com/in/albertorosasg,https://didit.me/,Founder/CEO at Didit (YC W26),All-in-one identity platform for fast human verification.,United States,"Artificial Intelligence, SaaS",12.0,,100,,All-in-one identity platform for fast human verification.. Didit is an all-in-one identity platform that lets humans prove who they are starting with a face scan,YC W26,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~12 people) with increasing coordination complexity","Alberto, saw how Didit is scaling. What you're building at Didit looks interesting. Curious how you're managing product delivery?","Alberto, spent time on Didit's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Alberto, not trying to be pushy — just thinking about Didit's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Alberto, one more thought: Didit is solving what you're building at Didit — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Alberto, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Didit.","Alberto, last note from me — leaving the door open whenever the timing works. Loved what you're building at Didit.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
